OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
381,1,777.294549,295.709961,295.709961,0,295.709961,0,295.709961
382,2,1554.589099,180,188.130096,8.130096,184.065048,4.065048,368.130096
383,2,1554.589099,43.363422,45,1.636578,44.181711,0.818289,88.363422
384,2,1554.589099,293.702637,294.775146,1.07251,294.238892,0.536255,588.477783
385,1,777.294549,186.952957,186.952957,0,186.952957,0,186.952957
386,2,1554.589099,258.690063,264.207214,5.517151,261.448639,2.758575,522.897278
387,2,1554.589099,132.709396,135,2.290604,133.854698,1.145302,267.709396
388,2,1554.589099,248.498566,250.201126,1.70256,249.349846,0.85128,498.699692
389,1,777.294549,69.90477,69.90477,0,69.90477,0,69.90477
390,1,777.294549,260.166443,260.166443,0,260.166443,0,260.166443
391,2,1554.589099,210.96376,246.801407,35.837646,228.882584,17.918823,457.765167
392,1,777.294549,71.565048,71.565048,0,71.565048,0,71.565048
393,2,1554.589099,116.565048,124.380348,7.8153,120.472698,3.90765,240.945396
394,1,777.294549,135,135,0,135,0,135
395,1,777.294549,84.559669,84.559669,0,84.559669,0,84.559669
396,2,1554.589099,247.833649,248.629379,0.795731,248.231514,0.397865,496.463028
397,2,1554.589099,190.954071,210.677277,19.723206,200.815674,9.861603,401.631348
398,2,1554.589099,90,206.565048,116.565048,148.282524,58.282524,296.565048
399,2,1554.589099,246.447739,267.39743,20.949692,256.922585,10.474846,513.845169
400,1,777.294549,338.198578,338.198578,0,338.198578,0,338.198578
401,1,777.294549,212.471191,212.471191,0,212.471191,0,212.471191
402,2,1554.589099,184.398712,206.565048,22.166336,195.48188,11.083168,390.96376
403,2,1554.589099,18.434948,90,71.565052,54.217474,35.782526,108.434948
404,2,1554.589099,292.380127,303.690063,11.309937,298.035095,5.654968,596.07019
405,1,777.294549,219.805573,219.805573,0,219.805573,0,219.805573
406,1,777.294549,3.814074,3.814074,0,3.814074,0,3.814074
407,1,777.294549,33.690067,33.690067,0,33.690067,0,33.690067
408,2,1554.589099,347.275635,355.156006,7.880371,351.21582,3.940186,702.431641
409,2,1554.589099,108.434952,122.471191,14.03624,115.453072,7.01812,230.906143
410,1,777.294549,270,270,0,270,0,270
411,2,1554.589099,310.236359,326.309937,16.073578,318.273148,8.036789,636.546295
412,2,1554.589099,90,144.462326,54.462326,117.231163,27.231163,234.462326
413,2,1554.589099,195.945404,251.565048,55.619644,223.755226,27.809822,447.510452
414,2,1554.589099,188.130096,188.972626,0.842529,188.551361,0.421265,377.102722
415,2,1554.589099,146.309937,243.434952,97.125015,194.872444,48.562508,389.744888
416,1,777.294549,95.389313,95.389313,0,95.389313,0,95.389313
417,1,777.294549,319.398712,319.398712,0,319.398712,0,319.398712
418,2,1554.589099,255.96376,260.706696,4.742935,258.335228,2.371468,516.670456
419,2,1554.589099,213.690063,215.537674,1.84761,214.613869,0.923805,429.227737
420,2,1554.589099,34.695152,39.805573,5.11042,37.250362,2.55521,74.500725
421,2,1554.589099,98.972626,116.565048,17.592422,107.768837,8.796211,215.537674
422,2,1554.589099,341.565063,354.805573,13.240509,348.185318,6.620255,696.370636
423,2,1554.589099,210.256439,216.253845,5.997406,213.255142,2.998703,426.510284
424,2,1554.589099,346.607513,348.690063,2.08255,347.648788,1.041275,695.297577
425,2,1554.589099,280.30484,291.037506,10.732666,285.671173,5.366333,571.342346
426,1,777.294549,222.397446,222.397446,0,222.397446,0,222.397446
427,2,1554.589099,61.699245,71.565048,9.865803,66.632147,4.932901,133.264294
428,2,1554.589099,270,288.434937,18.434937,279.217468,9.217468,558.434937
429,1,777.294549,266.82016,266.82016,0,266.82016,0,266.82016
430,2,1554.589099,101.309929,153.434952,52.125023,127.37244,26.062511,254.744881
431,2,1554.589099,153.434952,168.690063,15.255112,161.062508,7.627556,322.125015
432,1,777.294549,281.309937,281.309937,0,281.309937,0,281.309937
433,2,1554.589099,188.901718,191.309937,2.408218,190.105827,1.204109,380.211655
434,1,777.294549,212.27565,212.27565,0,212.27565,0,212.27565
435,1,777.294549,98.660606,98.660606,0,98.660606,0,98.660606
436,1,777.294549,208.739792,208.739792,0,208.739792,0,208.739792
437,2,1554.589099,225,245.323135,20.323135,235.161568,10.161568,470.323135
438,2,1554.589099,263.659821,263.990997,0.331177,263.825409,0.165588,527.650818
439,2,1554.589099,276.340179,288.434937,12.094757,282.387558,6.047379,564.775116
440,1,777.294549,123.690071,123.690071,0,123.690071,0,123.690071
441,1,777.294549,344.981628,344.981628,0,344.981628,0,344.981628
442,2,1554.589099,45,81.869896,36.869896,63.434948,18.434948,126.869896
443,1,777.294549,194.03624,194.03624,0,194.03624,0,194.03624
444,2,1554.589099,132.614059,138.366455,5.752396,135.490257,2.876198,270.980515
445,2,1554.589099,55.437473,66.209229,10.771755,60.823351,5.385878,121.646702
446,1,777.294549,203.198593,203.198593,0,203.198593,0,203.198593
447,1,777.294549,164.054611,164.054611,0,164.054611,0,164.054611
448,2,1554.589099,75.762718,98.130104,22.367386,86.946411,11.183693,173.892822
449,1,777.294549,110.224861,110.224861,0,110.224861,0,110.224861
450,2,1554.589099,80.537674,87.273689,6.736015,83.905682,3.368008,167.811363
451,2,1554.589099,28.009176,43.994915,15.985739,36.002046,7.992869,72.004091
452,2,1554.589099,81.869896,108.434952,26.565056,95.152424,13.282528,190.304848
453,2,1554.589099,187.125015,219.289413,32.164398,203.207214,16.082199,406.414429
454,2,1554.589099,163.072495,171.869904,8.797409,167.471199,4.398705,334.942398
455,2,1554.589099,270,321.340179,51.340179,295.67009,25.67009,591.340179
456,2,1554.589099,228.94519,255.256439,26.311249,242.100815,13.155624,484.20163
457,2,1554.589099,332.650116,346.607513,13.957397,339.628815,6.978699,679.257629
458,2,1554.589099,256.759491,261.027374,4.267883,258.893433,2.133942,517.786865
459,2,1554.589099,155.136307,158.713593,3.577286,156.92495,1.788643,313.849899
460,1,777.294549,139.763641,139.763641,0,139.763641,0,139.763641
461,1,777.294549,163.300751,163.300751,0,163.300751,0,163.300751
462,2,1554.589099,245.556046,266.185913,20.629868,255.870979,10.314934,511.741959
463,2,1554.589099,218.659805,236.309937,17.650131,227.484871,8.825066,454.969742
464,1,777.294549,198.434952,198.434952,0,198.434952,0,198.434952
465,1,777.294549,105.945396,105.945396,0,105.945396,0,105.945396
466,3,2331.883648,193.67131,205.709961,12.038651,201.00355,5.253793,603.010651
467,2,1554.589099,201.801407,205.346176,3.544769,203.573792,1.772385,407.147583
468,2,1554.589099,315,353.659821,38.659821,334.32991,19.32991,668.659821
469,2,1554.589099,124.114471,130.030258,5.915787,127.072365,2.957893,254.14473
470,2,1554.589099,79.99202,106.389542,26.397522,93.190781,13.198761,186.381561
471,2,1554.589099,108.434952,125.537682,17.10273,116.986317,8.551365,233.972633
472,2,1554.589099,78.690071,108.434952,29.744881,93.562511,14.87244,187.125023
473,1,777.294549,255.96376,255.96376,0,255.96376,0,255.96376
474,2,1554.589099,180,198.434952,18.434952,189.217476,9.217476,378.434952
475,2,1554.589099,156.161255,162.718506,6.557251,159.43988,3.278625,318.879761
476,1,777.294549,157.380142,157.380142,0,157.380142,0,157.380142
477,2,1554.589099,313.315308,321.009003,7.693695,317.162155,3.846848,634.32431
478,1,777.294549,229.763641,229.763641,0,229.763641,0,229.763641
479,2,1554.589099,261.869904,262.405365,0.535461,262.137634,0.267731,524.275269
480,2,1554.589099,303.43988,321.842773,18.402893,312.641327,9.201447,625.282654
481,2,1554.589099,225,258.690063,33.690063,241.845032,16.845032,483.690063
482,2,1554.589099,225,236.768295,11.768295,230.884148,5.884148,461.768295
483,1,777.294549,54.678261,54.678261,0,54.678261,0,54.678261
484,1,777.294549,157.78241,157.78241,0,157.78241,0,157.78241
485,2,1554.589099,0,108.434952,108.434952,54.217476,54.217476,108.434952
486,1,777.294549,73.610458,73.610458,0,73.610458,0,73.610458
487,2,1554.589099,38.659809,56.309933,17.650124,47.484871,8.825062,94.969742
488,1,777.294549,315,315,0,315,0,315
489,2,1554.589099,29.357754,45,15.642246,37.178877,7.821123,74.357754
490,2,1554.589099,180,180,0,180,0,360
491,1,777.294549,120.96376,120.96376,0,120.96376,0,120.96376
492,2,1554.589099,111.801407,180,68.198593,145.900703,34.099297,291.801407
493,1,777.294549,306.119354,306.119354,0,306.119354,0,306.119354
494,1,777.294549,106.389542,106.389542,0,106.389542,0,106.389542
495,1,777.294549,320.389313,320.389313,0,320.389313,0,320.389313
496,2,1554.589099,231.340195,236.309937,4.969742,233.825066,2.484871,467.650131
497,2,1554.589099,135,142.125015,7.125015,138.562508,3.562508,277.125015
498,2,1554.589099,280.124664,281.309937,1.185272,280.7173,0.592636,561.434601
499,1,777.294549,59.931416,59.931416,0,59.931416,0,59.931416
500,2,1554.589099,104.743561,112.520569,7.777008,108.632065,3.888504,217.26413
501,2,1554.589099,30.963757,341.565063,310.601307,186.26441,155.300653,372.52882
502,2,1554.589099,246.801407,270,23.198593,258.400703,11.599297,516.801407
503,2,1554.589099,132.797409,154.855209,22.0578,143.826309,11.0289,287.652618
504,1,777.294549,83.290161,83.290161,0,83.290161,0,83.290161
505,2,1554.589099,341.565063,351.027374,9.462311,346.296219,4.731155,692.592438
506,2,1554.589099,255.96376,261.869904,5.906143,258.916832,2.953072,517.833664
507,2,1554.589099,59.036243,270,210.963757,164.518122,105.481878,329.036243
508,2,1554.589099,341.565063,349.592285,8.027222,345.578674,4.013611,691.157349
509,2,1554.589099,183.814072,216.253845,32.439774,200.033958,16.219887,400.067917
510,1,777.294549,113.962486,113.962486,0,113.962486,0,113.962486
511,2,1554.589099,212.19574,239.03624,26.8405,225.61599,13.42025,451.231979
512,2,1554.589099,168.690063,206.565048,37.874985,187.627556,18.937492,375.255112
513,2,1554.589099,235.784302,237.094757,1.310455,236.439529,0.655228,472.879059
514,2,1554.589099,81.869896,157.249023,75.379128,119.55946,37.689564,239.118919
515,1,777.294549,239.03624,239.03624,0,239.03624,0,239.03624
516,2,1554.589099,326.976135,329.036255,2.06012,328.006195,1.03006,656.01239
517,2,1554.589099,36.869896,113.198593,76.328697,75.034245,38.164349,150.068489
518,2,1554.589099,279.462311,341.565063,62.102753,310.513687,31.051376,621.027374
519,2,1554.589099,219.289413,237.994614,18.7052,228.642014,9.3526,457.284027
520,2,1554.589099,39.95755,59.381393,19.423843,49.669472,9.711922,99.338943
521,2,1554.589099,77.005386,85.601295,8.595909,81.303341,4.297955,162.606682
522,1,777.294549,260.537689,260.537689,0,260.537689,0,260.537689
523,2,1554.589099,171.158188,173.659805,2.501617,172.408997,1.250809,344.817993
524,2,1554.589099,41.185925,52.594643,11.408718,46.890284,5.704359,93.780567
525,1,777.294549,234.462326,234.462326,0,234.462326,0,234.462326
526,2,1554.589099,180,192.994614,12.994614,186.497307,6.497307,372.994614
527,1,777.294549,144.462326,144.462326,0,144.462326,0,144.462326
528,1,777.294549,270,270,0,270,0,270
529,2,1554.589099,203.198593,334.983093,131.7845,269.090843,65.89225,538.181686
530,1,777.294549,180,180,0,180,0,180
531,2,1554.589099,96.340195,98.130104,1.789909,97.235149,0.894955,194.470299
532,1,777.294549,326.633636,326.633636,0,326.633636,0,326.633636
533,2,1554.589099,111.037514,114.90477,3.867256,112.971142,1.933628,225.942284
534,2,1554.589099,135,281.309937,146.309937,208.154968,73.154968,416.309937
535,1,777.294549,315,315,0,315,0,315
536,1,777.294549,35.537678,35.537678,0,35.537678,0,35.537678
537,2,1554.589099,180,239.03624,59.03624,209.51812,29.51812,419.03624
538,2,1554.589099,151.821411,154.057709,2.236298,152.93956,1.118149,305.87912
539,1,777.294549,180,180,0,180,0,180
540,1,777.294549,306.869904,306.869904,0,306.869904,0,306.869904
541,1,777.294549,116.565048,116.565048,0,116.565048,0,116.565048
542,1,777.294549,315,315,0,315,0,315
543,2,1554.589099,38.990993,40.914383,1.923389,39.952688,0.961695,79.905376
544,1,777.294549,217.874985,217.874985,0,217.874985,0,217.874985
545,2,1554.589099,227.862411,231.009003,3.146591,229.435707,1.573296,458.871414
546,2,1554.589099,346.429565,353.927551,7.497986,350.178558,3.748993,700.357117
547,2,1554.589099,333.434937,341.565063,8.130127,337.5,4.065063,675
548,2,1554.589099,129.17366,135.868057,6.694397,132.520859,3.347198,265.041718
549,2,1554.589099,353.659821,356.185913,2.526093,354.922867,1.263046,709.845734
550,2,1554.589099,63.434948,90,26.565052,76.717474,13.282526,153.434948
551,2,1554.589099,108.434952,113.198593,4.763641,110.816772,2.381821,221.633545
552,2,1554.589099,278.130096,288.434937,10.30484,283.282516,5.15242,566.565033
553,1,777.294549,283.240509,283.240509,0,283.240509,0,283.240509
554,2,1554.589099,159.676865,160.769333,1.092468,160.223099,0.546234,320.446198
555,2,1554.589099,215.537674,226.301956,10.764282,220.919815,5.382141,441.83963
556,2,1554.589099,65.556046,71.565048,6.009003,68.560547,3.004501,137.121094
557,1,777.294549,247.249023,247.249023,0,247.249023,0,247.249023
558,1,777.294549,266.987213,266.987213,0,266.987213,0,266.987213
559,1,777.294549,315,315,0,315,0,315
560,1,777.294549,237.425949,237.425949,0,237.425949,0,237.425949
561,2,1554.589099,75.068581,79.045937,3.977356,77.057259,1.988678,154.114517
562,2,1554.589099,63.434948,63.434948,0,63.434948,0,126.869896
563,1,777.294549,154.440033,154.440033,0,154.440033,0,154.440033
564,2,1554.589099,323.130096,331.220184,8.090088,327.17514,4.045044,654.350281
565,2,1554.589099,139.763641,157.380142,17.616501,148.571892,8.80825,297.143784
566,1,777.294549,54.637539,54.637539,0,54.637539,0,54.637539
567,3,2331.883648,241.699249,270,28.300751,260.566416,13.341102,781.699249
568,1,777.294549,315,315,0,315,0,315
569,1,777.294549,282.994629,282.994629,0,282.994629,0,282.994629
570,2,1554.589099,81.869896,90.939194,9.069298,86.404545,4.534649,172.80909
571,2,1554.589099,163.810791,174.400665,10.589874,169.105728,5.294937,338.211456
572,1,777.294549,341.565063,341.565063,0,341.565063,0,341.565063
573,1,777.294549,0,0,0,0,0,0
574,2,1554.589099,16.38954,16.699244,0.309704,16.544392,0.154852,33.088783
575,2,1554.589099,33.690067,36.027374,2.337307,34.858721,1.168653,69.717442
576,1,777.294549,273.366455,273.366455,0,273.366455,0,273.366455
577,1,777.294549,328.240509,328.240509,0,328.240509,0,328.240509
578,1,777.294549,248.198593,248.198593,0,248.198593,0,248.198593
579,1,777.294549,147.994614,147.994614,0,147.994614,0,147.994614
580,3,2331.883648,183.012787,214.69516,31.682373,196.339294,13.414272,589.017883
581,1,777.294549,262.146698,262.146698,0,262.146698,0,262.146698
582,2,1554.589099,45,78.690071,33.690071,61.845036,16.845036,123.690071
583,2,1554.589099,184.763641,188.74617,3.982529,186.754906,1.991264,373.509811
584,1,777.294549,270,270,0,270,0,270
585,2,1554.589099,4.398705,356.987213,352.588509,180.692959,176.294254,361.385918
586,2,1554.589099,191.309937,194.03624,2.726303,192.673088,1.363152,385.346176
587,2,1554.589099,185.013107,186.146622,1.133514,185.579865,0.566757,371.159729
588,1,777.294549,190.49147,190.49147,0,190.49147,0,190.49147
589,1,777.294549,93.814072,93.814072,0,93.814072,0,93.814072
590,3,2331.883648,288.434937,309.289398,20.854462,299.562693,8.571245,898.68808
591,1,777.294549,180,180,0,180,0,180
592,2,1554.589099,189.462326,225,35.537674,207.231163,17.768837,414.462326
593,1,777.294549,20.462271,20.462271,0,20.462271,0,20.462271
594,1,777.294549,170.537674,170.537674,0,170.537674,0,170.537674
595,2,1554.589099,29.744881,61.699245,31.954365,45.722063,15.977182,91.444126
596,2,1554.589099,0,225,225,112.5,112.5,225
597,1,777.294549,351.869904,351.869904,0,351.869904,0,351.869904
598,2,1554.589099,82.303947,95.710594,13.406647,89.007271,6.703323,178.014542
599,2,1554.589099,45,50.710594,5.710594,47.855297,2.855297,95.710594
600,1,777.294549,168.690063,168.690063,0,168.690063,0,168.690063
601,2,1554.589099,106.157341,108.434952,2.277611,107.296146,1.138805,214.592293
602,2,1554.589099,262.875,288.434937,25.559937,275.654968,12.779968,551.309937
603,2,1554.589099,184.184921,209.875992,25.691071,197.030457,12.845535,394.060913
604,1,777.294549,11.309932,11.309932,0,11.309932,0,11.309932
605,2,1554.589099,45,341.565063,296.565063,193.282532,148.282532,386.565063
606,2,1554.589099,275.194427,296.565063,21.370636,285.879745,10.685318,571.759491
607,2,1554.589099,192.528809,196.389542,3.860733,194.459175,1.930367,388.91835
608,1,777.294549,135,135,0,135,0,135
609,1,777.294549,280.007965,280.007965,0,280.007965,0,280.007965
610,2,1554.589099,291.801422,295.016907,3.215485,293.409164,1.607742,586.818329
611,2,1554.589099,306.469238,319.573914,13.104675,313.021576,6.552338,626.043152
612,2,1554.589099,235.619659,270,34.380341,252.80983,17.19017,505.619659
613,2,1554.589099,49.899094,52.853313,2.95422,51.376204,1.47711,102.752407
614,2,1554.589099,147.528809,152.198547,4.669739,149.863678,2.334869,299.727356
615,2,1554.589099,294.443939,303.690063,9.246124,299.067001,4.623062,598.134003
616,2,1554.589099,0,348.690063,348.690063,174.345032,174.345032,348.690063
617,2,1554.589099,270,315,45,292.5,22.5,585
618,2,1554.589099,176.905945,190.30484,13.398895,183.605392,6.699448,367.210785
619,2,1554.589099,97.431412,111.250504,13.819092,104.340958,6.909546,208.681915
620,2,1554.589099,134.104828,138.63295,4.528122,136.368889,2.264061,272.737778
621,2,1554.589099,111.501434,115.820992,4.319557,113.661213,2.159779,227.322426
622,2,1554.589099,45,315,270,180,135,360
623,2,1554.589099,5.194428,21.801409,16.606981,13.497918,8.30349,26.995837
624,1,777.294549,98.130104,98.130104,0,98.130104,0,98.130104
625,1,777.294549,141.009003,141.009003,0,141.009003,0,141.009003
626,1,777.294549,112.380135,112.380135,0,112.380135,0,112.380135
627,2,1554.589099,284.036255,291.801422,7.765167,287.918839,3.882584,575.837677
628,1,777.294549,289.798889,289.798889,0,289.798889,0,289.798889
629,2,1554.589099,202.890549,238.392502,35.501953,220.641525,17.750977,441.283051
630,1,777.294549,14.036242,14.036242,0,14.036242,0,14.036242
631,1,777.294549,251.565048,251.565048,0,251.565048,0,251.565048
632,1,777.294549,22.750977,22.750977,0,22.750977,0,22.750977
633,3,2331.883648,230.906143,250.866364,19.96022,241.899053,8.273648,725.697159
634,2,1554.589099,219.805573,230.710602,10.905029,225.258087,5.452515,450.516174
635,2,1554.589099,276.340179,315,38.659821,295.67009,19.32991,591.340179
636,2,1554.589099,167.005386,171.869904,4.864517,169.437645,2.432259,338.87529
637,1,777.294549,111.801407,111.801407,0,111.801407,0,111.801407
638,2,1554.589099,333.434937,353.659821,20.224884,343.547379,10.112442,687.094757
639,1,777.294549,251.565048,251.565048,0,251.565048,0,251.565048
640,2,1554.589099,124.695152,139.398712,14.70356,132.046932,7.35178,264.093864
641,2,1554.589099,-1,-1,0,-1,0,-2
