OBJECTID_1,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1957,1554.589099,8.412358,10.473432,2.061073,9.442895,1.030537,18.88579
1958,777.294549,6.152196,6.152196,0,6.152196,0,6.152196
1959,777.294549,6.953701,6.953701,0,6.953701,0,6.953701
1960,777.294549,6.907014,6.907014,0,6.907014,0,6.907014
1961,1554.589099,7.618418,8.069653,0.451235,7.844035,0.225617,15.68807
1962,1554.589099,1.955623,2.324922,0.369299,2.140272,0.184649,4.280545
1963,1554.589099,1.452853,1.955623,0.50277,1.704238,0.251385,3.408476
1964,1554.589099,3.856006,4.542484,0.686478,4.199245,0.343239,8.39849
1965,777.294549,6.639263,6.639263,0,6.639263,0,6.639263
1966,1554.589099,0.363286,0.812289,0.449003,0.587788,0.224502,1.175576
1967,1554.589099,4.72599,14.046693,9.320703,9.386342,4.660351,18.772683
1968,1554.589099,2.567137,6.649018,4.081881,4.608078,2.04094,9.216155
1969,777.294549,4.484484,4.484484,0,4.484484,0,4.484484
1970,1554.589099,5.656342,9.388534,3.732192,7.522438,1.866096,15.044876
1971,777.294549,1.309637,1.309637,0,1.309637,0,1.309637
1972,1554.589099,5.224928,5.667846,0.442918,5.446387,0.221459,10.892774
1973,1554.589099,5.124009,6.953701,1.829693,6.038855,0.914846,12.07771
1974,1554.589099,15.687647,20.271111,4.583464,17.979379,2.291732,35.958757
1975,1554.589099,1.148674,7.677395,6.528721,4.413034,3.264361,8.826069
1976,777.294549,6.907014,6.907014,0,6.907014,0,6.907014
1977,1554.589099,12.452896,16.190994,3.738098,14.321945,1.869049,28.64389
1978,1554.589099,1.148674,1.497547,0.348873,1.32311,0.174437,2.64622
1979,777.294549,2.324922,2.324922,0,2.324922,0,2.324922
1980,1554.589099,1.027432,3.345572,2.318139,2.186502,1.15907,4.373004
1981,1554.589099,7.660593,9.119987,1.459394,8.39029,0.729697,16.780579
1982,777.294549,2.9264,2.9264,0,2.9264,0,2.9264
1983,777.294549,13.272593,13.272593,0,13.272593,0,13.272593
1984,1554.589099,10.658408,14.401046,3.742638,12.529727,1.871319,25.059454
1985,1554.589099,7.592995,8.864371,1.271377,8.228683,0.635688,16.457366
1986,1554.589099,21.794586,23.454012,1.659426,22.624299,0.829713,45.248598
1987,777.294549,0.726543,0.726543,0,0.726543,0,0.726543
1988,777.294549,7.018521,7.018521,0,7.018521,0,7.018521
1989,1554.589099,12.073424,13.573931,1.500506,12.823678,0.750253,25.647355
1990,777.294549,8.235095,8.235095,0,8.235095,0,8.235095
1991,1554.589099,3.122055,6.471094,3.349039,4.796575,1.67452,9.593149
1992,1554.589099,14.912141,16.721739,1.809598,15.81694,0.904799,31.63388
1993,1554.589099,9.688502,11.491399,1.802896,10.589951,0.901448,21.179901
1994,1554.589099,6.521021,7.727571,1.20655,7.124296,0.603275,14.248593
1995,777.294549,8.570826,8.570826,0,8.570826,0,8.570826
1996,777.294549,1.497547,1.497547,0,1.497547,0,1.497547
1997,777.294549,8.297206,8.297206,0,8.297206,0,8.297206
1998,1554.589099,4.054935,6.550789,2.495854,5.302862,1.247927,10.605724
1999,1554.589099,17.948744,18.685526,0.736782,18.317135,0.368391,36.63427
2000,1554.589099,1.452853,2.617907,1.165053,2.03538,0.582527,4.07076
2001,1554.589099,1.624252,2.54137,0.917118,2.082811,0.458559,4.165622
2002,777.294549,1.497547,1.497547,0,1.497547,0,1.497547
2003,777.294549,22.379433,22.379433,0,22.379433,0,22.379433
2004,1554.589099,6.440946,7.412478,0.971532,6.926712,0.485766,13.853424
2005,1554.589099,0.363286,2.9264,2.563113,1.644843,1.281557,3.289686
2006,1554.589099,3.442335,4.134963,0.692628,3.788649,0.346314,7.577298
2007,1554.589099,5.480814,5.83761,0.356796,5.659212,0.178398,11.318424
2008,777.294549,3.735012,3.735012,0,3.735012,0,3.735012
2009,1554.589099,15.603754,17.79018,2.186426,16.696967,1.093213,33.393934
2010,1554.589099,0,1.089742,1.089742,0.544871,0.544871,1.089742
2011,777.294549,19.401041,19.401041,0,19.401041,0,19.401041
2012,1554.589099,2.54137,3.10093,0.55956,2.82115,0.27978,5.6423
2013,1554.589099,1.148674,1.148674,0,1.148674,0,2.297347
2014,777.294549,5.480814,5.480814,0,5.480814,0,5.480814
2015,1554.589099,6.649018,6.907014,0.257996,6.778016,0.128998,13.556032
2016,777.294549,5.07278,5.07278,0,5.07278,0,5.07278
2017,777.294549,14.409459,14.409459,0,14.409459,0,14.409459
2018,777.294549,0.363286,0.363286,0,0.363286,0,0.363286
2019,777.294549,1.309637,1.309637,0,1.309637,0,1.309637
2020,1554.589099,0.812289,1.027432,0.215143,0.919861,0.107572,1.839722
2021,1554.589099,2.117369,4.244433,2.127064,3.180901,1.063532,6.361802
2022,1554.589099,13.618919,14.786319,1.167399,14.202619,0.5837,28.405238
2023,777.294549,32.849777,32.849777,0,32.849777,0,32.849777
2024,1554.589099,2.54137,3.286134,0.744763,2.913752,0.372382,5.827504
2025,1554.589099,2.117369,4.22897,2.111601,3.173169,1.055801,6.346339
2026,777.294549,5.224928,5.224928,0,5.224928,0,5.224928
2027,777.294549,15.965939,15.965939,0,15.965939,0,15.965939
2028,1554.589099,1.955623,2.117369,0.161746,2.036496,0.080873,4.072992
2029,1554.589099,13.207656,13.609935,0.402279,13.408795,0.201139,26.817591
2030,1554.589099,9.035639,11.469613,2.433974,10.252626,1.216987,20.505252
2031,777.294549,5.124009,5.124009,0,5.124009,0,5.124009
2032,1554.589099,11.170907,11.712105,0.541198,11.441506,0.270599,22.883012
2033,777.294549,27.076014,27.076014,0,27.076014,0,27.076014
2034,1554.589099,15.23116,15.831292,0.600132,15.531226,0.300066,31.062452
2035,777.294549,24.575426,24.575426,0,24.575426,0,24.575426
2036,1554.589099,6.639263,7.128216,0.488953,6.883739,0.244477,13.767478
2037,1554.589099,9.182705,9.681945,0.49924,9.432325,0.24962,18.86465
2038,1554.589099,17.370651,18.966976,1.596325,18.168814,0.798162,36.337627
2039,777.294549,33.678276,33.678276,0,33.678276,0,33.678276
2040,777.294549,12.901263,12.901263,0,12.901263,0,12.901263
2041,1554.589099,0.363286,1.497547,1.134261,0.930417,0.56713,1.860833
2042,1554.589099,3.423203,3.787345,0.364142,3.605274,0.182071,7.210548
2043,777.294549,32.604996,32.604996,0,32.604996,0,32.604996
2044,777.294549,3.122055,3.122055,0,3.122055,0,3.122055
2045,777.294549,5.384801,5.384801,0,5.384801,0,5.384801
2046,1554.589099,1.497547,2.178696,0.68115,1.838122,0.340575,3.676243
2047,1554.589099,11.578084,14.171679,2.593596,12.874882,1.296798,25.749763
2048,777.294549,2.054204,2.054204,0,2.054204,0,2.054204
2049,1554.589099,4.835396,5.725008,0.889612,5.280202,0.444806,10.560405
2050,777.294549,2.764596,2.764596,0,2.764596,0,2.764596
2051,1554.589099,1.955623,2.117369,0.161746,2.036496,0.080873,4.072992
2052,777.294549,2.835079,2.835079,0,2.835079,0,2.835079
2053,1554.589099,1.148674,3.9067,2.758026,2.527687,1.379013,5.055374
2054,1554.589099,8.227297,10.216987,1.98969,9.222142,0.994845,18.444283
2055,777.294549,6.521021,6.521021,0,6.521021,0,6.521021
2056,1554.589099,22.350706,25.065704,2.714998,23.708205,1.357499,47.41641
2057,1554.589099,13.907257,18.238585,4.331327,16.072921,2.165664,32.145842
2058,1554.589099,7.618418,10.758373,3.139956,9.188396,1.569978,18.376791
2059,1554.589099,2.567137,4.366134,1.798996,3.466635,0.899498,6.933271
2060,1554.589099,4.054935,4.22897,0.174035,4.141953,0.087018,8.283905
2061,1554.589099,9.007335,10.297105,1.28977,9.65222,0.644885,19.30444
2062,777.294549,4.103142,4.103142,0,4.103142,0,4.103142
2063,1554.589099,4.054935,5.046967,0.992032,4.550951,0.496016,9.101902
2064,777.294549,5.848748,5.848748,0,5.848748,0,5.848748
2065,777.294549,9.231172,9.231172,0,9.231172,0,9.231172
2066,1554.589099,6.32913,6.521021,0.191891,6.425076,0.095946,12.850152
2067,1554.589099,8.92185,10.216987,1.295136,9.569418,0.647568,19.138837
2068,1554.589099,1.309637,2.567137,1.2575,1.938387,0.62875,3.876774
2069,1554.589099,16.43746,18.522642,2.085182,17.480051,1.042591,34.960102
2070,1554.589099,1.851784,2.835079,0.983295,2.343431,0.491647,4.686862
2071,777.294549,6.668484,6.668484,0,6.668484,0,6.668484
2072,777.294549,5.034009,5.034009,0,5.034009,0,5.034009
2073,1554.589099,7.752532,9.42237,1.669838,8.587451,0.834919,17.174902
2074,777.294549,10.955308,10.955308,0,10.955308,0,10.955308
2075,777.294549,0,0,0,0,0,0
2076,1554.589099,7.592995,12.2926,4.699605,9.942797,2.349802,19.885594
2077,777.294549,4.22897,4.22897,0,4.22897,0,4.22897
2078,777.294549,6.550789,6.550789,0,6.550789,0,6.550789
2079,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
2080,1554.589099,25.961866,27.6448,1.682934,26.803333,0.841467,53.606667
2081,777.294549,2.296425,2.296425,0,2.296425,0,2.296425
2082,1554.589099,1.851784,2.617907,0.766123,2.234845,0.383061,4.46969
2083,1554.589099,1.148674,3.079659,1.930985,2.114166,0.965492,4.228332
2084,777.294549,1.497547,1.497547,0,1.497547,0,1.497547
2085,777.294549,2.617907,2.617907,0,2.617907,0,2.617907
2086,1554.589099,9.091964,10.938088,1.846125,10.015026,0.923062,20.030052
2087,1554.589099,2.054204,4.642212,2.588008,3.348208,1.294004,6.696417
2088,777.294549,7.916826,7.916826,0,7.916826,0,7.916826
2089,1554.589099,6.649018,6.981558,0.33254,6.815288,0.16627,13.630576
2090,1554.589099,4.875779,6.067091,1.191312,5.471435,0.595656,10.94287
2091,1554.589099,1.851784,3.423203,1.571419,2.637493,0.78571,5.274987
2092,777.294549,7.155366,7.155366,0,7.155366,0,7.155366
2093,1554.589099,10.676124,19.825487,9.149364,15.250805,4.574682,30.501611
2094,777.294549,5.725008,5.725008,0,5.725008,0,5.725008
2095,1554.589099,21.16868,22.534126,1.365446,21.851403,0.682723,43.702806
2096,777.294549,3.628055,3.628055,0,3.628055,0,3.628055
2097,1554.589099,4.006141,4.35111,0.34497,4.178626,0.172485,8.357251
2098,1554.589099,1.089742,1.148674,0.058932,1.119208,0.029466,2.238416
2099,1554.589099,4.366134,4.642212,0.276079,4.504173,0.138039,9.008346
2100,1554.589099,18.454483,18.927961,0.473478,18.691222,0.236739,37.382444
2101,777.294549,2.054204,2.054204,0,2.054204,0,2.054204
2102,777.294549,9.119987,9.119987,0,9.119987,0,9.119987
2103,777.294549,6.726532,6.726532,0,6.726532,0,6.726532
2104,1554.589099,10.443262,11.518565,1.075303,10.980914,0.537652,21.961827
2105,1554.589099,6.141624,7.727571,1.585947,6.934598,0.792974,13.869196
2106,1554.589099,1.452853,1.955623,0.50277,1.704238,0.251385,3.408476
2107,1554.589099,7.618418,8.726245,1.107827,8.172331,0.553914,16.344663
2108,1554.589099,2.99305,3.442335,0.449285,3.217692,0.224642,6.435385
2109,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2110,1554.589099,9.182705,11.25476,2.072055,10.218732,1.036027,20.437465
2111,1554.589099,2.835079,2.9264,0.091321,2.880739,0.04566,5.761478
2112,1554.589099,1.815848,2.642924,0.827076,2.229386,0.413538,4.458771
2113,777.294549,17.751074,17.751074,0,17.751074,0,17.751074
2114,1554.589099,15.820009,16.598104,0.778095,16.209057,0.389048,32.418114
2115,1554.589099,1.089742,2.835079,1.745337,1.96241,0.872668,3.924821
2116,1554.589099,1.309637,1.540942,0.231305,1.42529,0.115653,2.850579
2117,777.294549,8.48821,8.48821,0,8.48821,0,8.48821
2118,1554.589099,17.205338,20.757124,3.551786,18.981231,1.775893,37.962461
2119,777.294549,3.442335,3.442335,0,3.442335,0,3.442335
2120,1554.589099,4.862356,5.893083,1.030726,5.377719,0.515363,10.755439
2121,777.294549,1.452853,1.452853,0,1.452853,0,1.452853
2122,1554.589099,10.515512,10.793412,0.277901,10.654462,0.13895,21.308924
2123,1554.589099,5.187318,6.859996,1.672678,6.023657,0.836339,12.047315
2124,1554.589099,1.089742,1.452853,0.363111,1.271298,0.181556,2.542595
2125,1554.589099,0.812289,1.497547,0.685257,1.154918,0.342629,2.309836
2126,777.294549,11.518565,11.518565,0,11.518565,0,11.518565
2127,777.294549,5.893083,5.893083,0,5.893083,0,5.893083
2128,1554.589099,23.935917,25.898643,1.962727,24.91728,0.981363,49.83456
2129,1554.589099,14.782239,16.263958,1.481719,15.523098,0.74086,31.046197
2130,777.294549,8.304935,8.304935,0,8.304935,0,8.304935
2131,777.294549,5.085637,5.085637,0,5.085637,0,5.085637
2132,777.294549,6.194297,6.194297,0,6.194297,0,6.194297
2133,777.294549,1.452853,1.452853,0,1.452853,0,1.452853
2134,1554.589099,9.01442,10.073543,1.059123,9.543981,0.529562,19.087962
2135,777.294549,15.096557,15.096557,0,15.096557,0,15.096557
2136,1554.589099,7.447215,8.227297,0.780082,7.837256,0.390041,15.674512
2137,777.294549,23.201796,23.201796,0,23.201796,0,23.201796
2138,1554.589099,15.500047,15.895047,0.395,15.697547,0.1975,31.395094
2139,777.294549,9.972435,9.972435,0,9.972435,0,9.972435
2140,777.294549,8.069653,8.069653,0,8.069653,0,8.069653
2141,777.294549,7.173406,7.173406,0,7.173406,0,7.173406
2142,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2143,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
2144,777.294549,8.419976,8.419976,0,8.419976,0,8.419976
2145,1554.589099,0.363286,1.089742,0.726456,0.726514,0.363228,1.453028
2146,1554.589099,21.310274,21.460726,0.150452,21.3855,0.075226,42.771
2147,777.294549,9.688502,9.688502,0,9.688502,0,9.688502
2148,777.294549,3.787345,3.787345,0,3.787345,0,3.787345
2149,777.294549,15.687647,15.687647,0,15.687647,0,15.687647
2150,777.294549,5.969853,5.969853,0,5.969853,0,5.969853
2151,777.294549,4.875779,4.875779,0,4.875779,0,4.875779
2152,777.294549,12.413041,12.413041,0,12.413041,0,12.413041
2153,777.294549,6.953701,6.953701,0,6.953701,0,6.953701
2154,777.294549,8.242886,8.242886,0,8.242886,0,8.242886
2155,1554.589099,11.839178,13.424233,1.585055,12.631706,0.792528,25.263412
2156,1554.589099,6.471094,7.200379,0.729285,6.835737,0.364642,13.671473
2157,1554.589099,3.079659,3.245898,0.16624,3.162778,0.08312,6.325557
2158,1554.589099,3.787345,3.9067,0.119355,3.847023,0.059677,7.694045
2159,1554.589099,3.10093,5.274648,2.173718,4.187789,1.086859,8.375577
2160,777.294549,9.509742,9.509742,0,9.509742,0,9.509742
2161,777.294549,2.296425,2.296425,0,2.296425,0,2.296425
2162,1554.589099,5.085637,6.471094,1.385458,5.778365,0.692729,11.556731
2163,777.294549,3.787345,3.787345,0,3.787345,0,3.787345
2164,1554.589099,11.409467,13.424233,2.014767,12.41685,1.007383,24.8337
2165,1554.589099,9.681945,11.540248,1.858303,10.611096,0.929152,21.222193
2166,1554.589099,3.856006,4.381105,0.5251,4.118556,0.26255,8.237111
2167,1554.589099,14.354671,16.541206,2.186536,15.447938,1.093268,30.895877
2168,1554.589099,4.767317,5.187318,0.420001,4.977318,0.210001,9.954636
2169,777.294549,13.07197,13.07197,0,13.07197,0,13.07197
2170,777.294549,15.286175,15.286175,0,15.286175,0,15.286175
2171,1554.589099,4.642212,4.862356,0.220144,4.752284,0.110072,9.504569
2172,777.294549,15.348761,15.348761,0,15.348761,0,15.348761
2173,1554.589099,11.475064,14.720881,3.245816,13.097972,1.622908,26.195945
2174,1554.589099,9.182705,10.123686,0.940981,9.653195,0.47049,19.306391
2175,1554.589099,4.712132,7.018521,2.306389,5.865327,1.153194,11.730654
2176,1554.589099,1.540942,2.835079,1.294137,2.18801,0.647068,4.376021
2177,777.294549,9.007335,9.007335,0,9.007335,0,9.007335
2178,1554.589099,9.070886,10.443262,1.372376,9.757074,0.686188,19.514148
2179,1554.589099,14.10288,14.609669,0.506788,14.356275,0.253394,28.712549
2180,777.294549,7.018521,7.018521,0,7.018521,0,7.018521
2181,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2182,1554.589099,0.363286,0.726543,0.363257,0.544915,0.181629,1.08983
2183,1554.589099,1.955623,4.366134,2.410511,3.160878,1.205255,6.321757
2184,777.294549,5.83761,5.83761,0,5.83761,0,5.83761
2185,1554.589099,2.642924,3.345572,0.702648,2.994248,0.351324,5.988495
2186,777.294549,0.363286,0.363286,0,0.363286,0,0.363286
2187,777.294549,3.122055,3.122055,0,3.122055,0,3.122055
2188,1554.589099,19.540041,19.574585,0.034544,19.557313,0.017272,39.114626
2189,1554.589099,5.046967,5.445013,0.398046,5.24599,0.199023,10.491979
2190,1554.589099,0.812289,1.815848,1.003558,1.314068,0.501779,2.628137
2191,1554.589099,1.497547,4.929098,3.431551,3.213322,1.715776,6.426645
2192,1554.589099,10.851537,11.823378,0.971841,11.337457,0.48592,22.674914
2193,777.294549,2.642924,2.642924,0,2.642924,0,2.642924
2194,1554.589099,6.859996,9.997816,3.13782,8.428906,1.56891,16.857812
2195,1554.589099,6.141624,6.152196,0.010571,6.14691,0.005286,12.29382
2196,1554.589099,14.081301,18.550432,4.469131,16.315866,2.234566,32.631733
2197,1554.589099,4.585495,6.600092,2.014597,5.592794,1.007299,11.185587
2198,777.294549,20.926237,20.926237,0,20.926237,0,20.926237
2199,1554.589099,2.178696,2.835079,0.656382,2.506888,0.328191,5.013775
2200,1554.589099,6.726532,7.018521,0.29199,6.872526,0.145995,13.745053
2201,777.294549,2.117369,2.117369,0,2.117369,0,2.117369
2202,1554.589099,0,0,0,0,0,0
2203,777.294549,6.194297,6.194297,0,6.194297,0,6.194297
2204,1554.589099,4.72599,7.719232,2.993242,6.222611,1.496621,12.445222
2205,1554.589099,1.815848,2.117369,0.301521,1.966608,0.150761,3.933217
2206,1554.589099,2.324922,3.10093,0.776008,2.712926,0.388004,5.425851
2207,1554.589099,15.71802,16.190994,0.472974,15.954507,0.236487,31.909015
2208,1554.589099,14.337764,14.401046,0.063282,14.369405,0.031641,28.73881
2209,1554.589099,1.815848,1.851784,0.035936,1.833816,0.017968,3.667631
2210,777.294549,0.812289,0.812289,0,0.812289,0,0.812289
2211,777.294549,9.87663,9.87663,0,9.87663,0,9.87663
2212,777.294549,9.070886,9.070886,0,9.070886,0,9.070886
2213,777.294549,5.445013,5.445013,0,5.445013,0,5.445013
2214,777.294549,8.227297,8.227297,0,8.227297,0,8.227297
2215,777.294549,4.134963,4.134963,0,4.134963,0,4.134963
2216,1554.589099,6.793604,7.128216,0.334612,6.96091,0.167306,13.92182
2217,2331.883648,1.309637,2.567137,1.2575,2.028498,0.528953,6.085493
2218,1554.589099,2.617907,3.345572,0.727665,2.981739,0.363832,5.963478
2219,1554.589099,6.400519,11.540248,5.139729,8.970383,2.569865,17.940767
2220,1554.589099,21.657398,24.082638,2.42524,22.870018,1.21262,45.740036
2221,1554.589099,3.122055,3.628055,0.506,3.375055,0.253,6.75011
2222,777.294549,2.99305,2.99305,0,2.99305,0,2.99305
2223,2331.883648,16.223877,20.96036,4.736483,18.496291,1.938404,55.488874
2224,1554.589099,6.82214,10.711458,3.889318,8.766799,1.944659,17.533598
2225,1554.589099,0.812289,2.117369,1.30508,1.464829,0.65254,2.929658
2226,1554.589099,23.759371,24.033161,0.27379,23.896266,0.136895,47.792532
2227,1554.589099,1.815848,1.851784,0.035936,1.833816,0.017968,3.667631
2228,777.294549,3.856006,3.856006,0,3.856006,0,3.856006
2229,777.294549,3.122055,3.122055,0,3.122055,0,3.122055
2230,1554.589099,8.389462,12.236951,3.847489,10.313206,1.923745,20.626412
2231,1554.589099,2.324922,3.122055,0.797133,2.723488,0.398567,5.446977
2232,2331.883648,6.668484,6.907014,0.23853,6.818114,0.106428,20.454341
2233,777.294549,13.752868,13.752868,0,13.752868,0,13.752868
2234,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
2235,1554.589099,9.182705,12.517357,3.334652,10.850031,1.667326,21.700062
2236,777.294549,9.42237,9.42237,0,9.42237,0,9.42237
2237,1554.589099,6.726532,8.419976,1.693445,7.573254,0.846722,15.146508
2238,1554.589099,1.027432,1.851784,0.824351,1.439608,0.412176,2.879216
2239,777.294549,2.208719,2.208719,0,2.208719,0,2.208719
2240,777.294549,5.034009,5.034009,0,5.034009,0,5.034009
2241,1554.589099,0.363286,0.726543,0.363257,0.544915,0.181629,1.08983
2242,777.294549,12.512412,12.512412,0,12.512412,0,12.512412
2243,1554.589099,4.054935,4.835396,0.780461,4.445166,0.390231,8.890331
2244,777.294549,13.095479,13.095479,0,13.095479,0,13.095479
2245,1554.589099,6.878843,8.013705,1.134862,7.446274,0.567431,14.892549
2246,1554.589099,8.510825,17.474226,8.963401,12.992526,4.4817,25.985051
2247,1554.589099,3.245898,7.618418,4.37252,5.432158,2.18626,10.864316
2248,1554.589099,0.812289,1.148674,0.336384,0.980481,0.168192,1.960963
2249,1554.589099,2.567137,5.725008,3.157871,4.146073,1.578936,8.292146
2250,1554.589099,1.309637,2.764596,1.454959,2.037116,0.727479,4.074232
2251,1554.589099,14.205933,20.663837,6.457905,17.434885,3.228952,34.86977
2252,777.294549,3.079659,3.079659,0,3.079659,0,3.079659
2253,777.294549,3.646101,3.646101,0,3.646101,0,3.646101
2254,1554.589099,0.513758,1.309637,0.795879,0.911697,0.39794,1.823394
2255,777.294549,1.955623,1.955623,0,1.955623,0,1.955623
2256,1554.589099,22.05805,23.418224,1.360174,22.738137,0.680087,45.476274
2257,1554.589099,7.119142,9.293088,2.173946,8.206115,1.086973,16.41223
2258,1554.589099,3.245898,5.085637,1.839739,4.165767,0.919869,8.331535
2259,1554.589099,1.148674,2.054204,0.905531,1.601439,0.452765,3.202878
2260,1554.589099,4.054935,5.384801,1.329866,4.719868,0.664933,9.439736
2261,777.294549,1.497547,1.497547,0,1.497547,0,1.497547
2262,777.294549,1.955623,1.955623,0,1.955623,0,1.955623
2263,777.294549,5.149428,5.149428,0,5.149428,0,5.149428
2264,777.294549,8.109366,8.109366,0,8.109366,0,8.109366
2265,777.294549,2.435563,2.435563,0,2.435563,0,2.435563
2266,1554.589099,9.818662,9.997816,0.179154,9.908239,0.089577,19.816478
2267,777.294549,21.81444,21.81444,0,21.81444,0,21.81444
2268,1554.589099,2.617907,2.835079,0.217172,2.726493,0.108586,5.452985
2269,1554.589099,1.815848,2.567137,0.75129,2.191492,0.375645,4.382985
2270,777.294549,1.309637,1.309637,0,1.309637,0,1.309637
2271,1554.589099,2.117369,2.324922,0.207553,2.221145,0.103776,4.442291
2272,1554.589099,13.442481,14.650974,1.208493,14.046728,0.604247,28.093455
2273,777.294549,2.208719,2.208719,0,2.208719,0,2.208719
2274,1554.589099,12.001096,13.090781,1.089685,12.545938,0.544843,25.091877
2275,1554.589099,1.027432,1.148674,0.121241,1.088053,0.060621,2.176106
2276,777.294549,4.381105,4.381105,0,4.381105,0,4.381105
2277,1554.589099,10.915081,13.573931,2.65885,12.244506,1.329425,24.489012
2278,1554.589099,1.309637,1.624252,0.314615,1.466945,0.157308,2.933889
2279,777.294549,6.878843,6.878843,0,6.878843,0,6.878843
2280,777.294549,4.054935,4.054935,0,4.054935,0,4.054935
2281,1554.589099,1.497547,2.764596,1.267049,2.131071,0.633524,4.262142
2282,1554.589099,4.366134,4.875779,0.509645,4.620956,0.254822,9.241912
2283,1554.589099,7.916826,8.950441,1.033615,8.433634,0.516808,16.867268
2284,777.294549,7.227247,7.227247,0,7.227247,0,7.227247
2285,777.294549,2.99305,2.99305,0,2.99305,0,2.99305
2286,1554.589099,1.624252,4.613942,2.98969,3.119097,1.494845,6.238194
2287,1554.589099,1.624252,3.646101,2.021849,2.635177,1.010925,5.270353
2288,1554.589099,0.363286,1.815848,1.452561,1.089567,0.726281,2.179134
2289,777.294549,5.893083,5.893083,0,5.893083,0,5.893083
2290,777.294549,2.835079,2.835079,0,2.835079,0,2.835079
2291,777.294549,7.018521,7.018521,0,7.018521,0,7.018521
2292,1554.589099,0.363286,6.024074,5.660788,3.19368,2.830394,6.38736
2293,1554.589099,5.725008,5.725008,0,5.725008,0,11.450017
2294,777.294549,19.505413,19.505413,0,19.505413,0,19.505413
2295,777.294549,1.148674,1.148674,0,1.148674,0,1.148674
2296,777.294549,2.178696,2.178696,0,2.178696,0,2.178696
2297,1554.589099,2.054204,3.699707,1.645502,2.876956,0.822751,5.753911
2298,777.294549,20.183041,20.183041,0,20.183041,0,20.183041
2299,777.294549,6.953701,6.953701,0,6.953701,0,6.953701
2300,1554.589099,2.617907,5.445013,2.827106,4.03146,1.413553,8.062919
2301,1554.589099,4.712132,5.937077,1.224945,5.324605,0.612472,10.649209
2302,1554.589099,5.384801,6.600092,1.215292,5.992447,0.607646,11.984893
2303,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
2304,1554.589099,0.812289,2.178696,1.366407,1.495493,0.683204,2.990986
2305,777.294549,5.480814,5.480814,0,5.480814,0,5.480814
2306,777.294549,2.324922,2.324922,0,2.324922,0,2.324922
2307,777.294549,1.148674,1.148674,0,1.148674,0,1.148674
2308,1554.589099,3.442335,3.787345,0.34501,3.61484,0.172505,7.22968
2309,2331.883648,2.296425,2.9264,0.629975,2.552796,0.270216,7.658387
2310,777.294549,10.515512,10.515512,0,10.515512,0,10.515512
2311,1554.589099,11.232467,12.87735,1.644883,12.054908,0.822442,24.109817
2312,1554.589099,4.835396,6.521021,1.685625,5.678209,0.842813,11.356418
2313,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
2314,1554.589099,4.134963,4.366134,0.231171,4.250548,0.115585,8.501097
2315,1554.589099,5.384801,5.83761,0.452809,5.611206,0.226405,11.222411
2316,777.294549,10.029444,10.029444,0,10.029444,0,10.029444
2317,1554.589099,0.363286,2.764596,2.401309,1.563941,1.200655,3.127882
2318,777.294549,6.907014,6.907014,0,6.907014,0,6.907014
2319,1554.589099,2.117369,2.296425,0.179056,2.206897,0.089528,4.413794
2320,1554.589099,4.72599,6.981558,2.255568,5.853774,1.127784,11.707548
2321,1554.589099,10.775908,11.605026,0.829118,11.190467,0.414559,22.380935
2322,777.294549,0.513758,0.513758,0,0.513758,0,0.513758
2323,1554.589099,0.726543,1.148674,0.42213,0.937609,0.211065,1.875217
2324,1554.589099,2.642924,4.410893,1.767969,3.526908,0.883985,7.053817
2325,1554.589099,7.227247,9.224264,1.997017,8.225755,0.998509,16.451511
2326,777.294549,3.286134,3.286134,0,3.286134,0,3.286134
2327,777.294549,5.384801,5.384801,0,5.384801,0,5.384801
2328,777.294549,1.624252,1.624252,0,1.624252,0,1.624252
2329,1554.589099,8.835484,20.235395,11.399912,14.535439,5.699956,29.070879
2330,1554.589099,1.851784,2.054204,0.202421,1.952994,0.10121,3.905988
2331,777.294549,5.848748,5.848748,0,5.848748,0,5.848748
2332,1554.589099,8.900342,11.142801,2.242459,10.021572,1.12123,20.043143
2333,1554.589099,0.513758,0.513758,0,0.513758,0,1.027515
2334,777.294549,0,0,0,0,0,0
2335,1554.589099,1.309637,1.497547,0.18791,1.403592,0.093955,2.807184
2336,1554.589099,6.194297,6.521021,0.326725,6.357659,0.163362,12.715318
2337,1554.589099,2.208719,2.9264,0.71768,2.567559,0.35884,5.135119
2338,777.294549,6.183799,6.183799,0,6.183799,0,6.183799
2339,1554.589099,14.401046,18.32659,3.925544,16.363818,1.962772,32.727635
2340,1554.589099,5.034009,6.471094,1.437085,5.752552,0.718543,11.505103
2341,777.294549,6.600092,6.600092,0,6.600092,0,6.600092
2342,777.294549,12.398058,12.398058,0,12.398058,0,12.398058
2343,1554.589099,8.140991,11.475064,3.334073,9.808028,1.667037,19.616055
2344,777.294549,7.989601,7.989601,0,7.989601,0,7.989601
